"CORP_ID"	"DECADE"	"YEAR"	"SUBJ"	"CXN"	"VERB"
121147365	"1920s"	1921	"you"	"'d"	"walk"
121147804	"1920s"	1921	"we"	"'d"	"come"
121147963	"1920s"	1921	"you"	"'d"	"be"
121149538	"1920s"	1921	"I"	"'d"	"have"
121149761	"1920s"	1921	"I"	"'d"	"hate"
121149766	"1920s"	1921	"you"	"'d"	"hate"
121152186	"1920s"	1921	"I"	"'d"	"like"
121154030	"1920s"	1921	"I"	"'d"	"become"
121161557	"1920s"	1921	"I"	"'d"	"feel"
121161780	"1920s"	1921	"there"	"'d"	"be"
121163633	"1920s"	1921	"you"	"'d"	"begin"
121170256	"1920s"	1921	"you"	"'d"	"see"
121179390	"1920s"	1921	"I"	"'d"	"like"
121179420	"1920s"	1921	"I"	"'d"	"like"
121179534	"1920s"	1921	"I"	"'d"	"get"
121180907	"1920s"	1921	"I"	"'d"	"like"
121181383	"1920s"	1921	"there"	"'d"	"be"
121182501	"1920s"	1921	"they"	"'d"	"shoot"
121183241	"1920s"	1921	"I"	"'d"	"can"
121185029	"1920s"	1921	"he"	"'d"	"commit"
121185214	"1920s"	1921	"they"	"'d"	"spot"
121187611	"1920s"	1921	"I"	"'d"	"go"
121187952	"1920s"	1921	"I"	"'d"	"have"
121190822	"1920s"	1921	"who"	"'d"	"stick"
121191172	"1920s"	1921	"I"	"'d"	"like"
121192082	"1920s"	1921	"I"	"'d"	"say"
121192110	"1920s"	1921	"I"	"'d"	"try"
121193072	"1920s"	1921	"they"	"'d"	"jump"
121193119	"1920s"	1921	"I"	"'d"	"have"
121196036	"1920s"	1921	"I"	"'d"	"like"
121196161	"1920s"	1921	"I"	"'d"	"be"
121203764	"1920s"	1921	"she"	"'d"	"cut"
121205673	"1920s"	1921	"I"	"'d"	"give"
121206724	"1920s"	1921	"you"	"'d"	"work"
121206848	"1920s"	1921	"I"	"'d"	"knock"
121207237	"1920s"	1921	"they"	"'d"	"have"
121207328	"1920s"	1921	"I"	"'d"	"be"
121207350	"1920s"	1921	"you"	"'d"	"stop"
121209316	"1920s"	1921	"you"	"'d"	"like"
121209603	"1920s"	1921	"I"	"'d"	"advise"
121211600	"1920s"	1921	"you"	"'d"	"be"
121211838	"1920s"	1921	"he"	"'d"	"have"
121213125	"1920s"	1921	"he"	"'d"	"have"
121213675	"1920s"	1921	"he"	"'d"	"come"
121213777	"1920s"	1921	"I"	"'d"	"like"
121213821	"1920s"	1921	"we"	"'d"	"have"
121214749	"1920s"	1921	"he"	"'d"	"like"
121215803	"1920s"	1921	"you"	"'d"	"like"
121217138	"1920s"	1921	"he"	"'d"	"show"
121217706	"1920s"	1921	"he"	"'d"	"get"
121217784	"1920s"	1921	"he"	"'d"	"make"
121217796	"1920s"	1921	"he"	"'d"	"do"
121218025	"1920s"	1921	"he"	"'d"	"quit"
121218074	"1920s"	1921	"he"	"'d"	"round"
121218358	"1920s"	1921	"he"	"'d"	"block"
121218679	"1920s"	1921	"he"	"'d"	"show"
121218762	"1920s"	1921	"he"	"'d"	"show"
121221372	"1920s"	1921	"he"	"'d"	"see"
121230787	"1920s"	1921	"he"	"'d"	"go"
121230980	"1920s"	1921	"we"	"'d"	"stop"
121233284	"1920s"	1921	"we"	"'d"	"have"
121233856	"1920s"	1921	"he"	"'d"	"have"
121234054	"1920s"	1921	"I"	"'d"	"say"
121237743	"1920s"	1921	"he"	"'d"	"make"
121243021	"1920s"	1921	"we"	"'d"	"have"
121243223	"1920s"	1921	"you"	"'d"	"wreck"
121245542	"1920s"	1921	"I"	"'d"	"like"
121245734	"1920s"	1921	"I"	"'d"	"say"
121245737	"1920s"	1921	"they"	"'d"	"need"
121246907	"1920s"	1921	"you"	"'d"	"have"
121247216	"1920s"	1921	"she"	"'d"	"take"
121249178	"1920s"	1921	"I"	"'d"	"say"
121249358	"1920s"	1921	"he"	"'d"	"have"
121249371	"1920s"	1921	"I"	"'d"	"have"
121250169	"1920s"	1921	"I"	"'d"	"have"
121251368	"1920s"	1921	"you"	"'d"	"tell"
121261156	"1920s"	1921	"he"	"'d"	"shoot"
121261724	"1920s"	1921	"he"	"'d"	"show"
121262389	"1920s"	1921	"you"	"'d"	"be"
121265395	"1920s"	1921	"he"	"'d"	"turn"
121271854	"1920s"	1921	"he"	"'d"	"place"
121274312	"1920s"	1921	"I"	"'d"	"like"
121277479	"1920s"	1921	"she"	"'d"	"be"
121277557	"1920s"	1921	"she"	"'d"	"go"
121281380	"1920s"	1921	"you"	"'d"	"loathe"
121281405	"1920s"	1921	"you"	"'d"	"love"
121283740	"1920s"	1921	"she"	"'d"	"think"
121298893	"1920s"	1921	"I"	"'d"	"give"
121300664	"1920s"	1921	"I"	"'d"	"feel"
121305810	"1920s"	1921	"she"	"'d"	"send"
121307553	"1920s"	1921	"you"	"'d"	"like"
121307612	"1920s"	1921	"I"	"'d"	"like"
121308863	"1920s"	1921	"he"	"'d"	"stir"
121312215	"1920s"	1921	"you"	"'d"	"get"
121314553	"1920s"	1921	"you"	"'d"	"see"
121339764	"1920s"	1921	"she"	"'d"	"be"
121348376	"1920s"	1921	"he"	"'d"	"love"
121348519	"1920s"	1921	"he"	"'d"	"eat"
121351315	"1920s"	1921	"I"	"'d"	"like"
121358538	"1920s"	1921	"you"	"'d"	"know"
121367273	"1920s"	1921	"she"	"'d"	"need"
121367427	"1920s"	1921	"that"	"'d"	"come"
121371013	"1920s"	1921	"you"	"'d"	"be"
121372925	"1920s"	1921	"he"	"'d"	"come"
121379422	"1920s"	1921	"they"	"'d"	"get"
121394002	"1920s"	1921	"I"	"'d"	"be"
121394326	"1920s"	1921	"I"	"'d"	"have"
121396731	"1920s"	1921	"I"	"'d"	"be"
121396999	"1920s"	1921	"I"	"'d"	"say"
121397558	"1920s"	1921	"you"	"'d"	"be"
121399704	"1920s"	1921	"I"	"'d"	"have"
121399882	"1920s"	1921	"I"	"'d"	"say"
121404724	"1920s"	1921	"I"	"'d"	"know"
121405188	"1920s"	1921	"I"	"'d"	"like"
121410130	"1920s"	1921	"you"	"'d"	"like"
121410215	"1920s"	1921	"I"	"'d"	"say"
121410322	"1920s"	1921	"there"	"'d"	"be"
121410564	"1920s"	1921	"I"	"'d"	"be"
121411069	"1920s"	1921	"I"	"'d"	"like"
121411552	"1920s"	1921	"I"	"'d"	"like"
121413197	"1920s"	1921	"she"	"'d"	"ask"
121413546	"1920s"	1921	"you"	"'d"	"like"
121414362	"1920s"	1921	"I"	"'d"	"like"
121416295	"1920s"	1921	"you"	"'d"	"land"
121416442	"1920s"	1921	"he"	"'d"	"feel"
121420536	"1920s"	1921	"I"	"'d"	"say"
121422344	"1920s"	1921	"they"	"'d"	"see"
121423780	"1920s"	1921	"I"	"'d"	"like"
121426221	"1920s"	1921	"I"	"'d"	"have"
121426360	"1920s"	1921	"I"	"'d"	"advise"
121427229	"1920s"	1921	"you"	"'d"	"play"
121427280	"1920s"	1921	"you"	"'d"	"be"
121427800	"1920s"	1921	"you"	"'d"	"mind"
121429554	"1920s"	1921	"I"	"'d"	"hate"
121430807	"1920s"	1921	"I"	"'d"	"like"
121430976	"1920s"	1921	"I"	"'d"	"be"
121431048	"1920s"	1921	"I"	"'d"	"do"
121434915	"1920s"	1921	"I"	"'d"	"be"
121435698	"1920s"	1921	"I"	"'d"	"have"
121435993	"1920s"	1921	"I"	"'d"	"like"
121438351	"1920s"	1921	"you"	"'d"	"let"
121438760	"1920s"	1921	"he"	"'d"	"get"
121446081	"1920s"	1921	"you"	"'d"	"tell"
121447507	"1920s"	1921	"I"	"'d"	"like"
121448567	"1920s"	1921	"I"	"'d"	"find"
121448633	"1920s"	1921	"you"	"'d"	"be"
121450337	"1920s"	1921	"you"	"'d"	"bet"
121450340	"1920s"	1921	"he"	"'d"	"let"
121450712	"1920s"	1921	"you"	"'d"	"like"
121451431	"1920s"	1921	"you"	"'d"	"know"
121452822	"1920s"	1921	"I"	"'d"	"come"
121452912	"1920s"	1921	"I"	"'d"	"find"
121453082	"1920s"	1921	"I"	"'d"	"know"
121459967	"1920s"	1921	"he"	"'d"	"come"
121460145	"1920s"	1921	"anybody"	"'d"	"find"
121460587	"1920s"	1921	"we"	"'d"	"do"
121460930	"1920s"	1921	"he"	"'d"	"shoot"
121461971	"1920s"	1921	"he"	"'d"	"come"
121472856	"1920s"	1921	"I"	"'d"	"give"
121473378	"1920s"	1921	"you"	"'d"	"understand"
121475816	"1920s"	1921	"I"	"'d"	"get"
121477133	"1920s"	1921	"I"	"'d"	"do"
121477195	"1920s"	1921	"I"	"'d"	"have"
121478339	"1920s"	1921	"you"	"'d"	"dare"
121480477	"1920s"	1921	"I"	"'d"	"have"
121480800	"1920s"	1921	"you"	"'d"	"be"
121484737	"1920s"	1921	"you"	"'d"	"turn"
121485194	"1920s"	1921	"he"	"'d"	"have"
121490324	"1920s"	1921	"you"	"'d"	"like"
121490743	"1920s"	1921	"I"	"'d"	"say"
121494129	"1920s"	1921	"they"	"'d"	"get"
121495916	"1920s"	1921	"I"	"'d"	"advise"
121496805	"1920s"	1921	"I"	"'d"	"fight"
121499920	"1920s"	1921	"who"	"'d"	"clean"
121501299	"1920s"	1921	"I"	"'d"	"play"
121505069	"1920s"	1921	"he"	"'d"	"kill"
121505322	"1920s"	1921	"he"	"'d"	"be"
121513993	"1920s"	1921	"I"	"'d"	"like"
121515810	"1920s"	1921	"I"	"'d"	"be"
121516533	"1920s"	1921	"I"	"'d"	"like"
121517070	"1920s"	1921	"he"	"'d"	"be"
121517089	"1920s"	1921	"he"	"'d"	"turn"
121517676	"1920s"	1921	"I"	"'d"	"like"
121518165	"1920s"	1921	"they"	"'d"	"let"
121518325	"1920s"	1921	"you"	"'d"	"marry"
121518478	"1920s"	1921	"I"	"'d"	"like"
121520098	"1920s"	1921	"you"	"'d"	"marry"
121548634	"1920s"	1921	"he"	"'d"	"send"
121559283	"1920s"	1921	"I"	"'d"	"count"
121561242	"1920s"	1921	"he"	"'d"	"dig"
121569114	"1920s"	1921	"I"	"'d"	"feel"
121569830	"1920s"	1921	"you"	"'d"	"think"
121570225	"1920s"	1921	"you"	"'d"	"split"
121570752	"1920s"	1921	"he"	"'d"	"pull"
121571559	"1920s"	1921	"you"	"'d"	"find"
121572205	"1920s"	1921	"you"	"'d"	"think"
121572420	"1920s"	1921	"he"	"'d"	"shoot"
121572980	"1920s"	1921	"he"	"'d"	"backslide"
121573835	"1920s"	1921	"they"	"'d"	"bring"
121573849	"1920s"	1921	"he"	"'d"	"wind"
121575769	"1920s"	1921	"he"	"'d"	"live"
121575850	"1920s"	1921	"they"	"'d"	"swing"
121577086	"1920s"	1921	"he"	"'d"	"do"
121581480	"1920s"	1921	"he"	"'d"	"cut"
121584609	"1920s"	1921	"you"	"'d"	"think"
121584612	"1920s"	1921	"he"	"'d"	"melt"
121585320	"1920s"	1921	"he"	"'d"	"help"
121585817	"1920s"	1921	"I"	"'d"	"like"
121586320	"1920s"	1921	"you"	"'d"	"forget"
121586690	"1920s"	1921	"they"	"'d"	"give"
121587788	"1920s"	1921	"he"	"'d"	"stop"
121588061	"1920s"	1921	"he"	"'d"	"put"
121588829	"1920s"	1921	"we"	"'d"	"lay"
121588949	"1920s"	1921	"I"	"'d"	"keep"
121589135	"1920s"	1921	"we"	"'d"	"like"
121589476	"1920s"	1921	"you"	"'d"	"be"
121589485	"1920s"	1921	"you"	"'d"	"know"
121589512	"1920s"	1921	"I"	"'d"	"do"
121589774	"1920s"	1921	"I"	"'d"	"sail"
121590120	"1920s"	1921	"we"	"'d"	"have"
121590357	"1920s"	1921	"we"	"'d"	"rig"
121590470	"1920s"	1921	"we"	"'d"	"lay"
121590799	"1920s"	1921	"I"	"'d"	"engage"
121591575	"1920s"	1921	"we"	"'d"	"put"
121591989	"1920s"	1921	"I"	"'d"	"propose"
121592819	"1920s"	1921	"they"	"'d"	"bring"
121594127	"1920s"	1921	"you"	"'d"	"be"
121594321	"1920s"	1921	"he"	"'d"	"go"
121594545	"1920s"	1921	"they"	"'d"	"rummage"
121594964	"1920s"	1921	"they"	"'d"	"come"
121595679	"1920s"	1921	"we"	"'d"	"propose"
121595687	"1920s"	1921	"he"	"'d"	"say"
121596194	"1920s"	1921	"we"	"'d"	"go"
121596202	"1920s"	1921	"he"	"'d"	"come"
121596556	"1920s"	1921	"he"	"'d"	"quit"
121596566	"1920s"	1921	"he"	"'d"	"do"
121596608	"1920s"	1921	"I"	"'d"	"feel"
121596624	"1920s"	1921	"she"	"'d"	"give"
121597358	"1920s"	1921	"we"	"'d"	"search"
121599131	"1920s"	1921	"he"	"'d"	"rise"
121599516	"1920s"	1921	"we"	"'d"	"hear"
121600014	"1920s"	1921	"you"	"'d"	"fall"
121600768	"1920s"	1921	"they"	"'d"	"carry"
121601067	"1920s"	1921	"they"	"'d"	"set"
121601249	"1920s"	1921	"they"	"'d"	"be"
121601733	"1920s"	1921	"she"	"'d"	"forget"
121602600	"1920s"	1921	"he"	"'d"	"house"
121602743	"1920s"	1921	"he"	"'d"	"beg"
121606670	"1920s"	1921	"we"	"'d"	"make"
121607372	"1920s"	1921	"I"	"'d"	"have"
121607378	"1920s"	1921	"you"	"'d"	"have"
121607404	"1920s"	1921	"you"	"'d"	"play"
121620601	"1920s"	1921	"it"	"'d"	"go"
121623533	"1920s"	1921	"I"	"'d"	"push"
121624737	"1920s"	1921	"I"	"'d"	"do"
121624746	"1920s"	1921	"I"	"'d"	"give"
121624818	"1920s"	1921	"I"	"'d"	"give"
121624877	"1920s"	1921	"you"	"'d"	"be"
121625093	"1920s"	1921	"you"	"'d"	"pay"
121691763	"1920s"	1921	"you"	"'d"	"ask"
121841622	"1920s"	1922	"I"	"'d"	"be"
121842625	"1920s"	1922	"what"	"'d"	"happen"
121843070	"1920s"	1922	"we"	"'d"	"be"
121843083	"1920s"	1922	"we"	"'d"	"be"
121843120	"1920s"	1922	"we"	"'d"	"give"
121843254	"1920s"	1922	"you"	"'d"	"see"
121843363	"1920s"	1922	"who"	"'d"	"mind"
121843415	"1920s"	1922	"we"	"'d"	"see"
121843528	"1920s"	1922	"you"	"'d"	"be"
121843699	"1920s"	1922	"I"	"'d"	"be"
121849497	"1920s"	1922	"you"	"'d"	"find"
121850145	"1920s"	1922	"she"	"'d"	"beat"
121850195	"1920s"	1922	"I"	"'d"	"be"
121855366	"1920s"	1922	"I"	"'d"	"like"
121857654	"1920s"	1922	"we"	"'d"	"get"
121858392	"1920s"	1922	"I"	"'d"	"run"
121863576	"1920s"	1922	"I"	"'d"	"make"
121863802	"1920s"	1922	"I"	"'d"	"kick"
121863819	"1920s"	1922	"I"	"'d"	"break"
121863848	"1920s"	1922	"I"	"'d"	"worry"
121865946	"1920s"	1922	"something"	"'d"	"be"
121867897	"1920s"	1922	"you"	"'d"	"have"
121868447	"1920s"	1922	"I"	"'d"	"do"
121870326	"1920s"	1922	"I"	"'d"	"call"
121870495	"1920s"	1922	"I"	"'d"	"come"
121871919	"1920s"	1922	"we"	"'d"	"be"
121872685	"1920s"	1922	"it"	"'d"	"take"
121873819	"1920s"	1922	"they"	"'d"	"fear"
121874154	"1920s"	1922	"you"	"'d"	"find"
121874285	"1920s"	1922	"you"	"'d"	"meet"
121874294	"1920s"	1922	"who"	"'d"	"be"
121874567	"1920s"	1922	"you"	"'d"	"say"
121874586	"1920s"	1922	"there"	"'d"	"be"
121874608	"1920s"	1922	"I"	"'d"	"be"
121874727	"1920s"	1922	"I"	"'d"	"take"
121874742	"1920s"	1922	"I"	"'d"	"be"
121874772	"1920s"	1922	"I"	"'d"	"be"
121876160	"1920s"	1922	"I"	"'d"	"get"
121876422	"1920s"	1922	"you"	"'d"	"be"
121877758	"1920s"	1922	"you"	"'d"	"be"
121878010	"1920s"	1922	"you"	"'d"	"make"
121878033	"1920s"	1922	"you"	"'d"	"be"
121878414	"1920s"	1922	"you"	"'d"	"be"
121878428	"1920s"	1922	"that"	"'d"	"be"
121878798	"1920s"	1922	"I"	"'d"	"like"
121878834	"1920s"	1922	"you"	"'d"	"be"
121879555	"1920s"	1922	"you"	"'d"	"come"
121879812	"1920s"	1922	"he"	"'d"	"make"
121880732	"1920s"	1922	"you"	"'d"	"be"
121880769	"1920s"	1922	"I"	"'d"	"kid"
121881812	"1920s"	1922	"you"	"'d"	"think"
121881907	"1920s"	1922	"he"	"'d"	"get"
121883213	"1920s"	1922	"you"	"'d"	"believe"
121883734	"1920s"	1922	"I"	"'d"	"have"
121883805	"1920s"	1922	"we"	"'d"	"have"
121883809	"1920s"	1922	"we"	"'d"	"be"
121883855	"1920s"	1922	"he"	"'d"	"have"
121883879	"1920s"	1922	"I"	"'d"	"be"
121883895	"1920s"	1922	"you"	"'d"	"meet"
121884105	"1920s"	1922	"I"	"'d"	"see"
121885130	"1920s"	1922	"I"	"'d"	"like"
121885190	"1920s"	1922	"you"	"'d"	"win"
121886148	"1920s"	1922	"you"	"'d"	"go"
121886726	"1920s"	1922	"I"	"'d"	"have"
121887128	"1920s"	1922	"you"	"'d"	"do"
121887146	"1920s"	1922	"you"	"'d"	"be"
121887165	"1920s"	1922	"I"	"'d"	"be"
121887333	"1920s"	1922	"you"	"'d"	"be"
121887379	"1920s"	1922	"that"	"'d"	"make"
121887390	"1920s"	1922	"I"	"'d"	"forget"
121887475	"1920s"	1922	"I"	"'d"	"be"
121887491	"1920s"	1922	"I"	"'d"	"be"
121887915	"1920s"	1922	"you"	"'d"	"think"
121888146	"1920s"	1922	"I"	"'d"	"beat"
121888155	"1920s"	1922	"he"	"'d"	"be"
121888366	"1920s"	1922	"I"	"'d"	"say"
121888866	"1920s"	1922	"you"	"'d"	"be"
121889122	"1920s"	1922	"it"	"'d"	"be"
121889201	"1920s"	1922	"I"	"'d"	"have"
121889290	"1920s"	1922	"I"	"'d"	"change"
121889556	"1920s"	1922	"I"	"'d"	"be"
121889568	"1920s"	1922	"it"	"'d"	"bring"
121889663	"1920s"	1922	"you"	"'d"	"swear"
121889701	"1920s"	1922	"she"	"'d"	"hear"
121889759	"1920s"	1922	"you"	"'d"	"swear"
121890097	"1920s"	1922	"I"	"'d"	"go"
121890108	"1920s"	1922	"I"	"'d"	"be"
121890434	"1920s"	1922	"you"	"'d"	"be"
121893314	"1920s"	1922	"you"	"'d"	"forgive"
121893934	"1920s"	1922	"we"	"'d"	"be"
121894268	"1920s"	1922	"you"	"'d"	"say"
121894373	"1920s"	1922	"I"	"'d"	"like"
121894500	"1920s"	1922	"he"	"'d"	"fall"
121894775	"1920s"	1922	"he"	"'d"	"be"
121894809	"1920s"	1922	"you"	"'d"	"like"
121895913	"1920s"	1922	"I"	"'d"	"be"
121896866	"1920s"	1922	"she"	"'d"	"improve"
121898446	"1920s"	1922	"he"	"'d"	"agree"
121899241	"1920s"	1922	"I"	"'d"	"be"
121899659	"1920s"	1922	"I"	"'d"	"offer"
121900429	"1920s"	1922	"you"	"'d"	"like"
121901483	"1920s"	1922	"I"	"'d"	"live"
121901756	"1920s"	1922	"you"	"'d"	"be"
121905732	"1920s"	1922	"I"	"'d"	"be"
121907042	"1920s"	1922	"you"	"'d"	"turn"
121910082	"1920s"	1922	"I"	"'d"	"have"
121910199	"1920s"	1922	"he"	"'d"	"turn"
121911162	"1920s"	1922	"you"	"'d"	"realize"
121911189	"1920s"	1922	"I"	"'d"	"be"
121914819	"1920s"	1922	"you"	"'d"	"hate"
121922992	"1920s"	1922	"I"	"'d"	"be"
121923185	"1920s"	1922	"you"	"'d"	"be"
121923673	"1920s"	1922	"there"	"'d"	"be"
121924059	"1920s"	1922	"I"	"'d"	"want"
121924427	"1920s"	1922	"you"	"'d"	"want"
121924471	"1920s"	1922	"you"	"'d"	"get"
121924760	"1920s"	1922	"he"	"'d"	"get"
121924854	"1920s"	1922	"he"	"'d"	"be"
121925813	"1920s"	1922	"I"	"'d"	"do"
121925994	"1920s"	1922	"she"	"'d"	"cut"
121926811	"1920s"	1922	"she"	"'d"	"die"
121928014	"1920s"	1922	"we"	"'d"	"be"
121928742	"1920s"	1922	"I"	"'d"	"say"
121929915	"1920s"	1922	"I"	"'d"	"get"
121929948	"1920s"	1922	"you"	"'d"	"take"
121929968	"1920s"	1922	"I"	"'d"	"have"
121931312	"1920s"	1922	"I"	"'d"	"be"
121931521	"1920s"	1922	"you"	"'d"	"find"
121931557	"1920s"	1922	"she"	"'d"	"say"
121931818	"1920s"	1922	"he"	"'d"	"go"
121931824	"1920s"	1922	"he"	"'d"	"work"
121932138	"1920s"	1922	"we"	"'d"	"have"
121934085	"1920s"	1922	"they"	"'d"	"call"
121934575	"1920s"	1922	"you"	"'d"	"be"
121935214	"1920s"	1922	"I"	"'d"	"like"
121935501	"1920s"	1922	"I"	"'d"	"like"
121935526	"1920s"	1922	"I"	"'d"	"mind"
121935550	"1920s"	1922	"I"	"'d"	"like"
121936855	"1920s"	1922	"I"	"'d"	"stop"
121937644	"1920s"	1922	"you"	"'d"	"do"
121938151	"1920s"	1922	"he"	"'d"	"squander"
121938198	"1920s"	1922	"I"	"'d"	"face"
121938266	"1920s"	1922	"who"	"'d"	"work"
121938983	"1920s"	1922	"she"	"'d"	"have"
121939096	"1920s"	1922	"they"	"'d"	"laugh"
121939864	"1920s"	1922	"I"	"'d"	"go"
121939876	"1920s"	1922	"you"	"'d"	"put"
121940099	"1920s"	1922	"I"	"'d"	"be"
121940125	"1920s"	1922	"you"	"'d"	"take"
121940693	"1920s"	1922	"you"	"'d"	"learn"
121941944	"1920s"	1922	"she"	"'d"	"come"
121942507	"1920s"	1922	"he"	"'d"	"get"
121943345	"1920s"	1922	"I"	"'d"	"like"
121943695	"1920s"	1922	"I"	"'d"	"have"
121943708	"1920s"	1922	"you"	"'d"	"wait"
121943860	"1920s"	1922	"you"	"'d"	"feel"
121944661	"1920s"	1922	"I"	"'d"	"want"
121944898	"1920s"	1922	"I"	"'d"	"have"
121945399	"1920s"	1922	"I"	"'d"	"help"
121947574	"1920s"	1922	"I"	"'d"	"be"
121948635	"1920s"	1922	"what"	"'d"	"happen"
121949101	"1920s"	1922	"we"	"'d"	"be"
121949114	"1920s"	1922	"we"	"'d"	"be"
121949151	"1920s"	1922	"we"	"'d"	"give"
121949290	"1920s"	1922	"you"	"'d"	"see"
121949324	"1920s"	1922	"you"	"'d"	"believe"
121949406	"1920s"	1922	"who"	"'d"	"mind"
121949458	"1920s"	1922	"we"	"'d"	"see"
121949577	"1920s"	1922	"you"	"'d"	"be"
121949704	"1920s"	1922	"you"	"'d"	"be"
121949774	"1920s"	1922	"I"	"'d"	"be"
121956014	"1920s"	1922	"you"	"'d"	"hear"
121956035	"1920s"	1922	"you"	"'d"	"find"
121956753	"1920s"	1922	"she"	"'d"	"beat"
121956809	"1920s"	1922	"I"	"'d"	"be"
121962393	"1920s"	1922	"I"	"'d"	"like"
121964954	"1920s"	1922	"we"	"'d"	"get"
121965753	"1920s"	1922	"I"	"'d"	"run"
122004382	"1920s"	1922	"there"	"'d"	"be"
122004471	"1920s"	1922	"I"	"'d"	"make"
122004975	"1920s"	1922	"I"	"'d"	"like"
122005859	"1920s"	1922	"you"	"'d"	"like"
122006330	"1920s"	1922	"I"	"'d"	"laugh"
122006354	"1920s"	1922	"I"	"'d"	"cry"
122006812	"1920s"	1922	"I"	"'d"	"like"
122006858	"1920s"	1922	"she"	"'d"	"have"
122007268	"1920s"	1922	"he"	"'d"	"sit"
122007614	"1920s"	1922	"he"	"'d"	"make"
122007800	"1920s"	1922	"he"	"'d"	"get"
122008546	"1920s"	1922	"I"	"'d"	"hear"
122008689	"1920s"	1922	"I"	"'d"	"love"
122017139	"1920s"	1922	"I"	"'d"	"leave"
122017393	"1920s"	1922	"they"	"'d"	"follow"
122020803	"1920s"	1922	"you"	"'d"	"let"
122021446	"1920s"	1922	"he"	"'d"	"hurry"
122021856	"1920s"	1922	"who"	"'d"	"have"
122021969	"1920s"	1922	"we"	"'d"	"have"
122022209	"1920s"	1922	"you"	"'d"	"agree"
122039710	"1920s"	1922	"I"	"'d"	"like"
122042681	"1920s"	1922	"I"	"'d"	"advise"
122046884	"1920s"	1922	"I"	"'d"	"make"
122046892	"1920s"	1922	"I"	"'d"	"look"
122048210	"1920s"	1922	"I"	"'d"	"sell"
122057470	"1920s"	1922	"I"	"'d"	"like"
122059563	"1920s"	1922	"you"	"'d"	"hold"
122062674	"1920s"	1922	"I"	"'d"	"love"
122062900	"1920s"	1922	"I"	"'d"	"like"
122065442	"1920s"	1922	"you"	"'d"	"be"
122066616	"1920s"	1922	"I"	"'d"	"be"
122067424	"1920s"	1922	"I"	"'d"	"like"
122069645	"1920s"	1922	"I"	"'d"	"like"
122069719	"1920s"	1922	"I"	"'d"	"shove"
122072249	"1920s"	1922	"I"	"'d"	"have"
122073064	"1920s"	1922	"you"	"'d"	"get"
122076676	"1920s"	1922	"he"	"'d"	"have"
122077291	"1920s"	1922	"I"	"'d"	"pay"
122077963	"1920s"	1922	"we"	"'d"	"have"
122080648	"1920s"	1922	"I"	"'d"	"wear"
122085177	"1920s"	1922	"he"	"'d"	"get"
122085755	"1920s"	1922	"he"	"'d"	"get"
122088389	"1920s"	1922	"he"	"'d"	"keel"
122096382	"1920s"	1922	"you"	"'d"	"have"
122096746	"1920s"	1922	"you"	"'d"	"call"
122099272	"1920s"	1922	"I"	"'d"	"be"
122100725	"1920s"	1922	"I"	"'d"	"say"
122102564	"1920s"	1922	"I"	"'d"	"say"
122106721	"1920s"	1922	"I"	"'d"	"say"
122107792	"1920s"	1922	"he"	"'d"	"be"
122108565	"1920s"	1922	"it"	"'d"	"wash"
122112713	"1920s"	1922	"you"	"'d"	"think"
122112844	"1920s"	1922	"you"	"'d"	"think"
122113126	"1920s"	1922	"I"	"'d"	"take"
122113138	"1920s"	1922	"I"	"'d"	"know"
122113209	"1920s"	1922	"you"	"'d"	"ort"
122113654	"1920s"	1922	"you"	"'d"	"see"
122114453	"1920s"	1922	"we"	"'d"	"find"
122114955	"1920s"	1922	"I"	"'d"	"think"
122114973	"1920s"	1922	"I"	"'d"	"be"
122116862	"1920s"	1922	"you"	"'d"	"be"
122118020	"1920s"	1922	"he"	"'d"	"ort"
122118363	"1920s"	1922	"she"	"'d"	"have"
122118475	"1920s"	1922	"you"	"'d"	"call"
122125917	"1920s"	1922	"you"	"'d"	"be"
122126104	"1920s"	1922	"he"	"'d"	"have"
122126740	"1920s"	1922	"I"	"'d"	"do"
122126856	"1920s"	1922	"she"	"'d"	"be"
122126979	"1920s"	1922	"he"	"'d"	"ort"
122127955	"1920s"	1922	"you"	"'d"	"be"
122128007	"1920s"	1922	"I"	"'d"	"like"
122128151	"1920s"	1922	"I"	"'d"	"like"
122128470	"1920s"	1922	"you"	"'d"	"take"
122128704	"1920s"	1922	"he"	"'d"	"be"
122129195	"1920s"	1922	"you"	"'d"	"think"
122147071	"1920s"	1922	"I"	"'d"	"swap"
122151893	"1920s"	1922	"I"	"'d"	"have"
122153074	"1920s"	1922	"you"	"'d"	"have"
122153194	"1920s"	1922	"I"	"'d"	"stay"
122153209	"1920s"	1922	"I"	"'d"	"wait"
122153213	"1920s"	1922	"she"	"'d"	"go"
122153296	"1920s"	1922	"I"	"'d"	"come"
122153490	"1920s"	1922	"she"	"'d"	"do"
122153907	"1920s"	1922	"I"	"'d"	"tell"
122154494	"1920s"	1922	"you"	"'d"	"make"
122154513	"1920s"	1922	"that"	"'d"	"be"
122154529	"1920s"	1922	"he"	"'d"	"give"
122154537	"1920s"	1922	"he"	"'d"	"make"
122154555	"1920s"	1922	"we"	"'d"	"know"
122154708	"1920s"	1922	"you"	"'d"	"let"
122155167	"1920s"	1922	"I"	"'d"	"like"
122155596	"1920s"	1922	"I"	"'d"	"like"
122161760	"1920s"	1922	"you"	"'d"	"like"
